time	I(L1)
Step Information: Lin=10n  (Run: 1/7)
8.007493310089712e-006	9.186135e+000
8.300462060089714e-006	9.246923e+000
8.593430810089716e-006	9.300852e+000
8.886399560089717e-006	9.349227e+000
9.179368310089719e-006	9.393022e+000
9.472337060089720e-006	9.432830e+000
9.765305810089722e-006	9.469082e+000
1.005827456008972e-005	9.502171e+000
1.035124331008973e-005	9.532385e+000
1.064421206008973e-005	9.559987e+000
1.093718081008973e-005	9.585223e+000
1.123014956008973e-005	9.608295e+000
1.152311831008973e-005	9.629397e+000
1.181608706008973e-005	9.648704e+000
1.210905581008974e-005	9.666368e+000
1.240202456008974e-005	9.682534e+000
1.269499331008974e-005	9.697335e+000
1.298796206008974e-005	9.710887e+000
1.328093081008974e-005	9.723299e+000
1.357389956008974e-005	9.734669e+000
1.386686831008975e-005	9.745087e+000
1.415983706008975e-005	9.754636e+000
1.445280581008975e-005	9.763389e+000
1.474577456008975e-005	9.771415e+000
1.503874331008975e-005	9.778776e+000
1.533171206008975e-005	9.785530e+000
1.562468081008975e-005	9.791727e+000
1.591764956008975e-005	9.797416e+000
1.621061831008976e-005	9.802638e+000
1.650358706008976e-005	9.807434e+000
1.679655581008976e-005	9.811839e+000
1.708952456008976e-005	9.815887e+000
1.738249331008976e-005	9.819607e+000
1.767546206008976e-005	9.823027e+000
1.796843081008977e-005	9.826172e+000
1.826139956008977e-005	9.829065e+000
1.855436831008977e-005	9.831726e+000
1.884733706008977e-005	9.834175e+000
1.914030581008977e-005	9.836430e+000
1.943327456008977e-005	9.838507e+000
1.972624331008978e-005	9.840419e+000
2.001921206008978e-005	9.842180e+000
2.031218081008978e-005	9.843804e+000
2.060514956008978e-005	9.845301e+000
2.089811831008978e-005	9.846681e+000
2.119108706008978e-005	9.847954e+000
2.148405581008979e-005	9.849128e+000
2.177702456008979e-005	9.850212e+000
2.206999331008979e-005	9.851212e+000
2.236296206008979e-005	9.852136e+000
2.265593081008979e-005	9.852988e+000
2.294889956008979e-005	9.853777e+000
2.324186831008980e-005	9.854506e+000
2.353483706008980e-005	9.855179e+000
2.382780581008980e-005	9.855801e+000
2.412077456008980e-005	9.856377e+000
2.441374331008980e-005	9.856909e+000
2.470671206008980e-005	9.857401e+000
2.499968081008980e-005	9.857858e+000
2.529264956008981e-005	9.858280e+000
2.587858706008981e-005	9.859033e+000
2.646452456008981e-005	9.859679e+000
2.705046206008982e-005	9.860235e+000
2.763639956008982e-005	9.860712e+000
2.822233706008982e-005	9.861124e+000
2.880827456008983e-005	9.861479e+000
2.939421206008983e-005	9.861784e+000
2.998014956008983e-005	9.862047e+000
3.056608706008984e-005	9.862275e+000
3.115202456008984e-005	9.862473e+000
3.173796206008984e-005	9.862642e+000
3.232389956008985e-005	9.862791e+000
3.290983706008985e-005	9.862919e+000
3.349577456008985e-005	9.863029e+000
3.408171206008985e-005	9.863126e+000
3.466764956008986e-005	9.863210e+000
3.525358706008986e-005	9.863282e+000
3.583952456008986e-005	9.863346e+000
3.642546206008987e-005	9.863400e+000
3.701139956008987e-005	9.863448e+000
3.759733706008987e-005	9.863490e+000
3.818327456008988e-005	9.863526e+000
3.876921206008988e-005	9.863558e+000
3.935514956008988e-005	9.863585e+000
3.994108706008989e-005	9.863609e+000
4.052702456008989e-005	9.863630e+000
4.111296206008989e-005	9.863648e+000
4.169889956008990e-005	9.863665e+000
4.228483706008990e-005	9.863679e+000
4.287077456008990e-005	9.863691e+000
4.345671206008991e-005	9.863702e+000
4.404264956008991e-005	9.863711e+000
4.462858706008991e-005	9.863719e+000
4.521452456008992e-005	9.863727e+000
4.580046206008992e-005	9.863732e+000
4.638639956008992e-005	9.863738e+000
4.697233706008991e-005	9.863743e+000
4.755827456008990e-005	9.863747e+000
4.814421206008988e-005	9.863750e+000
4.873014956008987e-005	9.863754e+000
4.931608706008986e-005	9.863757e+000
4.990202456008985e-005	9.863759e+000
5.048796206008984e-005	9.863761e+000
5.107389956008983e-005	9.863763e+000
5.165983706008982e-005	9.863765e+000
5.224577456008981e-005	9.863767e+000
5.283171206008980e-005	9.863768e+000
5.341764956008979e-005	9.863769e+000
5.400358706008978e-005	9.863770e+000
5.458952456008977e-005	9.863770e+000
5.517546206008976e-005	9.863771e+000
5.576139956008975e-005	9.863772e+000
5.634733706008974e-005	9.863772e+000
5.693327456008973e-005	9.863773e+000
5.751921206008972e-005	9.863773e+000
5.810514956008971e-005	9.863774e+000
5.869108706008970e-005	9.863774e+000
5.927702456008969e-005	9.863774e+000
5.986296206008968e-005	9.863775e+000
6.044889956008967e-005	9.863775e+000
6.103483706008966e-005	9.863775e+000
6.162077456008965e-005	9.863775e+000
6.220671206008964e-005	9.863775e+000
6.279264956008963e-005	9.863776e+000
6.337858706008962e-005	9.863776e+000
6.396452456008961e-005	9.863776e+000
6.455046206008960e-005	9.863776e+000
6.513639956008959e-005	9.863776e+000
6.601530581008957e-005	9.863776e+000
6.689421206008955e-005	9.863776e+000
6.777311831008954e-005	9.863776e+000
6.865202456008952e-005	9.863776e+000
6.953093081008951e-005	9.863776e+000
7.040983706008949e-005	9.863776e+000
7.128874331008948e-005	9.863777e+000
7.246061831008946e-005	9.863777e+000
7.363249331008944e-005	9.863777e+000
7.509733706008941e-005	9.863777e+000
7.685514956008938e-005	9.863777e+000
7.890593081008934e-005	9.863777e+000
8.154264956008930e-005	9.863777e+000
8.535124331008923e-005	9.863777e+000
9.208952456008911e-005	9.863777e+000
1.290035870600885e-004	9.863777e+000
2.479488995600882e-004	9.863777e+000
2.848629620600909e-004	9.863778e+000
2.850000000000000e-004	9.863778e+000
Step Information: Lin=31.6228n  (Run: 2/7)
0.000000000000000e+000	2.557136e-003
4.394531250000007e-007	2.325373e-003
1.025390625000004e-006	2.047115e-003
1.611328125000007e-006	1.802280e-003
2.197265625000010e-006	1.587235e-003
2.783203125000014e-006	1.398353e-003
3.369140625000017e-006	1.232451e-003
3.955078125000020e-006	1.086731e-003
4.541015625000023e-006	9.583250e-004
4.999999876220610e-006	8.685995e-004
5.000000000000001e-006	8.685995e-004
5.000000004080003e-006	8.685995e-004
5.000000012240003e-006	8.685995e-004
5.000000014280004e-006	8.685995e-004
5.000000018360006e-006	8.685995e-004
5.000000026520007e-006	8.685995e-004
5.000000042840007e-006	8.685995e-004
5.000000075480008e-006	8.685994e-004
5.000000140760014e-006	8.685993e-004
5.000000257674607e-006	8.685991e-004
5.000000393764141e-006	8.685989e-004
5.000001958988071e-006	8.685938e-004
5.000003736559935e-006	8.685832e-004
5.000007291703663e-006	8.685468e-004
5.000014401991116e-006	8.684149e-004
5.000028622566022e-006	8.679217e-004
5.000057063715838e-006	8.664976e-004
5.000059236223177e-006	8.663579e-004
5.000063581237854e-006	8.660251e-004
5.000072271267209e-006	8.652996e-004
5.000082619941295e-006	8.643253e-004
5.000100000000002e-006	8.625258e-004
5.000101738005872e-006	8.623294e-004
5.000105214017614e-006	8.619396e-004
5.000126070088062e-006	8.596958e-004
5.000153878181991e-006	8.569446e-004
5.000209494369851e-006	8.521645e-004
5.000320726745568e-006	8.446762e-004
5.000486445664509e-006	8.368958e-004
5.000655160529569e-006	8.321105e-004
5.000852992682846e-006	8.292261e-004
5.001059867030228e-006	8.279275e-004
5.001311951811198e-006	8.274602e-004
5.001586385072867e-006	8.273544e-004
5.001924597660296e-006	8.271192e-004
5.002326136412526e-006	8.263111e-004
5.002955534027444e-006	8.242017e-004
5.003322439258417e-006	8.226312e-004
5.003639642133044e-006	8.210999e-004
5.003989387149768e-006	8.193399e-004
5.004312536535507e-006	8.176715e-004
5.004662667471430e-006	8.158198e-004
5.005009828947405e-006	8.139168e-004
5.005563154564392e-006	8.106783e-004
5.006325159076006e-006	8.055540e-004
5.007590581416958e-006	7.941088e-004
5.009839987813265e-006	7.580952e-004
5.014338800605878e-006	6.278042e-004
5.018407675056026e-006	4.240995e-004
5.022854170090736e-006	7.223249e-005
5.027740627427344e-006	-4.909916e-004
5.034786507115933e-006	-1.596068e-003
5.042975471873031e-006	-3.228100e-003
5.052624007618804e-006	-5.468768e-003
5.055813045293038e-006	-6.203673e-003
5.062191120641504e-006	-7.310743e-003
5.065375754833425e-006	-7.299603e-003
5.067895761297659e-006	-6.455840e-003
5.070848614670826e-006	-4.188551e-003
5.074087107662359e-006	4.479059e-005
5.077952433321376e-006	7.987036e-003
5.084131444770954e-006	2.835399e-002
5.096489467670105e-006	9.353460e-002
5.113803053295613e-006	2.308754e-001
5.131283734318308e-006	4.278251e-001
5.154960682372154e-006	7.785673e-001
5.184317974646378e-006	1.302676e+000
5.215100115045972e-006	1.916536e+000
5.247870639064370e-006	2.599060e+000
5.259781806725776e-006	2.847260e+000
5.267473958756980e-006	3.005510e+000
5.271248022657336e-006	3.082286e+000
5.273699301356097e-006	3.131747e+000
5.276087162485417e-006	3.179633e+000
5.278804559791671e-006	3.233809e+000
5.281493748964546e-006	3.287083e+000
5.287318084468901e-006	3.401239e+000
5.293663635665725e-006	3.523602e+000
5.300705885983490e-006	3.656802e+000
5.304596166882324e-006	3.729155e+000
5.308776921843421e-006	3.805896e+000
5.313454679160313e-006	3.890471e+000
5.318821766326835e-006	3.985768e+000
5.325425707364582e-006	4.100327e+000
5.334645840853523e-006	4.255257e+000
5.347794551410695e-006	4.467161e+000
5.362707091163547e-006	4.695781e+000
5.376403123462379e-006	4.894530e+000
5.388789432780781e-006	5.064281e+000
5.402201780881400e-006	5.237814e+000
5.415756982457640e-006	5.402740e+000
5.431790735814484e-006	5.584760e+000
5.450274497819798e-006	5.778491e+000
5.472932611677398e-006	5.994792e+000
5.499515475283197e-006	6.222708e+000
5.531894992078672e-006	6.469470e+000
5.567292927613688e-006	6.708378e+000
5.606876983751846e-006	6.946257e+000
5.644483616435443e-006	7.149114e+000
5.689098491665430e-006	7.365575e+000
5.740027611267728e-006	7.586829e+000
5.793557655306906e-006	7.790888e+000
5.852922128552498e-006	7.984332e+000
5.913415856529270e-006	8.147743e+000
5.979744456548582e-006	8.291486e+000
6.053316291455855e-006	8.416881e+000
6.127305456578250e-006	8.515291e+000
6.203151272508276e-006	8.594623e+000
6.279443148525359e-006	8.658011e+000
6.373716682631643e-006	8.719496e+000
6.508553962541354e-006	8.786621e+000
6.707839974116491e-006	8.862588e+000
6.888151734685774e-006	8.918283e+000
7.097242944918104e-006	8.974919e+000
7.301500892178559e-006	9.026383e+000
7.594469642178561e-006	9.095697e+000
7.887438392178563e-006	9.160478e+000
8.180407142178564e-006	9.220236e+000
8.473375892178566e-006	9.275002e+000
8.766344642178567e-006	9.325054e+000
9.059313392178569e-006	9.370758e+000
9.352282142178571e-006	9.412487e+000
9.645250892178572e-006	9.450598e+000
9.938219642178574e-006	9.485409e+000
1.023118839217858e-005	9.517213e+000
1.052415714217858e-005	9.546275e+000
1.081712589217858e-005	9.572836e+000
1.111009464217858e-005	9.597116e+000
1.140306339217858e-005	9.619313e+000
1.169603214217858e-005	9.639612e+000
1.198900089217859e-005	9.658177e+000
1.228196964217859e-005	9.675160e+000
1.257493839217859e-005	9.690700e+000
1.286790714217859e-005	9.704921e+000
1.316087589217859e-005	9.717937e+000
1.345384464217859e-005	9.729855e+000
1.374681339217860e-005	9.740768e+000
1.403978214217860e-005	9.750764e+000
1.433275089217860e-005	9.759921e+000
1.462571964217860e-005	9.768312e+000
1.491868839217860e-005	9.776003e+000
1.521165714217860e-005	9.783053e+000
1.550462589217861e-005	9.789518e+000
1.579759464217861e-005	9.795447e+000
1.609056339217861e-005	9.800887e+000
1.638353214217861e-005	9.805879e+000
1.667650089217861e-005	9.810460e+000
1.696946964217861e-005	9.814666e+000
1.726243839217862e-005	9.818528e+000
1.755540714217862e-005	9.822075e+000
1.784837589217862e-005	9.825335e+000
1.814134464217862e-005	9.828329e+000
1.843431339217862e-005	9.831082e+000
1.872728214217862e-005	9.833613e+000
1.902025089217863e-005	9.835941e+000
1.931321964217863e-005	9.838083e+000
1.960618839217863e-005	9.840054e+000
1.989915714217863e-005	9.841867e+000
2.019212589217863e-005	9.843537e+000
2.048509464217863e-005	9.845075e+000
2.077806339217864e-005	9.846491e+000
2.107103214217864e-005	9.847795e+000
2.136400089217864e-005	9.848999e+000
2.165696964217864e-005	9.850107e+000
2.194993839217864e-005	9.851130e+000
2.224290714217864e-005	9.852073e+000
2.253587589217865e-005	9.852942e+000
2.282884464217865e-005	9.853745e+000
2.312181339217865e-005	9.854486e+000
2.341478214217865e-005	9.855170e+000
2.370775089217865e-005	9.855803e+000
2.400071964217865e-005	9.856386e+000
2.429368839217866e-005	9.856925e+000
2.458665714217866e-005	9.857424e+000
2.487962589217866e-005	9.857884e+000
2.517259464217866e-005	9.858311e+000
2.546556339217866e-005	9.858705e+000
2.605150089217866e-005	9.859407e+000
2.663743839217867e-005	9.860009e+000
2.722337589217867e-005	9.860525e+000
2.780931339217867e-005	9.860969e+000
2.839525089217868e-005	9.861349e+000
2.898118839217868e-005	9.861677e+000
2.956712589217868e-005	9.861959e+000
3.015306339217869e-005	9.862202e+000
3.073900089217869e-005	9.862411e+000
3.132493839217869e-005	9.862593e+000
3.191087589217870e-005	9.862749e+000
3.249681339217870e-005	9.862885e+000
3.308275089217870e-005	9.863001e+000
3.366868839217871e-005	9.863102e+000
3.425462589217871e-005	9.863190e+000
3.484056339217871e-005	9.863266e+000
3.542650089217872e-005	9.863332e+000
3.601243839217872e-005	9.863390e+000
3.659837589217872e-005	9.863440e+000
3.718431339217873e-005	9.863482e+000
3.777025089217873e-005	9.863520e+000
3.835618839217873e-005	9.863552e+000
3.894212589217874e-005	9.863581e+000
3.952806339217874e-005	9.863605e+000
4.011400089217874e-005	9.863627e+000
4.069993839217875e-005	9.863647e+000
4.128587589217875e-005	9.863663e+000
4.187181339217875e-005	9.863677e+000
4.245775089217876e-005	9.863689e+000
4.304368839217876e-005	9.863701e+000
4.362962589217876e-005	9.863710e+000
4.421556339217877e-005	9.863718e+000
4.480150089217877e-005	9.863726e+000
4.538743839217877e-005	9.863732e+000
4.597337589217877e-005	9.863738e+000
4.655931339217877e-005	9.863743e+000
4.714525089217876e-005	9.863747e+000
4.773118839217875e-005	9.863750e+000
4.831712589217874e-005	9.863753e+000
4.890306339217873e-005	9.863756e+000
4.948900089217872e-005	9.863759e+000
5.007493839217871e-005	9.863761e+000
5.066087589217870e-005	9.863763e+000
5.124681339217869e-005	9.863765e+000
5.183275089217868e-005	9.863767e+000
5.241868839217867e-005	9.863768e+000
5.300462589217866e-005	9.863769e+000
5.359056339217865e-005	9.863770e+000
5.417650089217864e-005	9.863770e+000
5.476243839217863e-005	9.863771e+000
5.534837589217862e-005	9.863772e+000
5.593431339217861e-005	9.863772e+000
5.652025089217860e-005	9.863773e+000
5.710618839217859e-005	9.863773e+000
5.769212589217858e-005	9.863774e+000
5.827806339217856e-005	9.863774e+000
5.886400089217855e-005	9.863774e+000
5.944993839217854e-005	9.863775e+000
6.003587589217853e-005	9.863775e+000
6.062181339217852e-005	9.863775e+000
6.120775089217851e-005	9.863775e+000
6.179368839217850e-005	9.863775e+000
6.237962589217849e-005	9.863776e+000
6.296556339217848e-005	9.863776e+000
6.355150089217847e-005	9.863776e+000
6.413743839217846e-005	9.863776e+000
6.472337589217845e-005	9.863776e+000
6.560228214217844e-005	9.863776e+000
6.648118839217842e-005	9.863776e+000
6.736009464217840e-005	9.863776e+000
6.823900089217839e-005	9.863776e+000
6.911790714217837e-005	9.863776e+000
6.999681339217836e-005	9.863776e+000
7.087571964217834e-005	9.863777e+000
7.204759464217832e-005	9.863777e+000
7.321946964217830e-005	9.863777e+000
7.468431339217828e-005	9.863777e+000
7.644212589217824e-005	9.863777e+000
7.849290714217821e-005	9.863777e+000
8.112962589217816e-005	9.863777e+000
8.493821964217810e-005	9.863777e+000
9.167650089217798e-005	9.863777e+000
1.306413446421773e-004	9.863777e+000
2.501725946421771e-004	9.863777e+000
2.847429071421797e-004	9.863778e+000
2.850000000000000e-004	9.863778e+000
Step Information: Lin=100n  (Run: 3/7)
0.000000000000000e+000	1.809500e-003
4.394531250000007e-007	1.645233e-003
1.025390625000004e-006	1.448250e-003
1.611328125000007e-006	1.275091e-003
2.197265625000010e-006	1.123145e-003
2.783203125000014e-006	9.898146e-004
3.369140625000017e-006	8.728165e-004
3.955078125000020e-006	7.701494e-004
4.541015625000023e-006	6.797641e-004
4.999999876220610e-006	6.166590e-004
5.000000000000001e-006	6.166589e-004
5.000000030944849e-006	6.166589e-004
5.000000092834545e-006	6.166589e-004
5.000000216613936e-006	6.166589e-004
5.000000352180634e-006	6.166588e-004
5.000000803608537e-006	6.166584e-004
5.000001405512406e-006	6.166578e-004
5.000002609320147e-006	6.166560e-004
5.000005016935626e-006	6.166501e-004
5.000009832166587e-006	6.166296e-004
5.000019462628504e-006	6.165546e-004
5.000038723552340e-006	6.162954e-004
5.000065122938954e-006	6.157272e-004
5.000100000000002e-006	6.147336e-004
5.000103487706107e-006	6.146095e-004
5.000110463118315e-006	6.143649e-004
5.000124413942735e-006	6.138926e-004
5.000152315591575e-006	6.130131e-004
5.000208118889250e-006	6.114847e-004
5.000319725484601e-006	6.090871e-004
5.000484785792257e-006	6.066065e-004
5.000653615378470e-006	6.050628e-004
5.000850846958073e-006	6.041188e-004
5.001057814173394e-006	6.036722e-004
5.001309216670346e-006	6.034807e-004
5.001583605631191e-006	6.033979e-004
5.001920849889397e-006	6.032602e-004
5.002321737377441e-006	6.029240e-004
5.002946292160583e-006	6.021255e-004
5.003310990555693e-006	6.015456e-004
5.003628665923977e-006	6.009797e-004
5.003979570912003e-006	6.003266e-004
5.004304980885937e-006	5.997026e-004
5.004657077150584e-006	5.990083e-004
5.005003103011739e-006	5.982989e-004
5.005550531854698e-006	5.971008e-004
5.006306636203961e-006	5.952146e-004
5.007558392785369e-006	5.911104e-004
5.009771490497291e-006	5.786858e-004
5.014197685921135e-006	5.342944e-004
5.018251671605390e-006	4.590328e-004
5.024289805003657e-006	2.671368e-004
5.030714206255825e-006	-4.679083e-005
5.037212094749760e-006	-5.030298e-004
5.044878312946942e-006	-1.233547e-003
5.055050741632192e-006	-2.419485e-003
5.057297169031489e-006	-2.706707e-003
5.061790023830087e-006	-3.241783e-003
5.064522958408819e-006	-3.420580e-003
5.067300841210751e-006	-3.286304e-003
5.071089100551584e-006	-2.491726e-003
5.074784298239334e-006	-9.007611e-004
5.079554953536783e-006	2.448448e-003
5.084312993921179e-006	7.659307e-003
5.093829074689972e-006	2.399146e-002
5.108565725992959e-006	6.235018e-002
5.125751871817123e-006	1.278590e-001
5.146770872310232e-006	2.395372e-001
5.175450342791374e-006	4.384419e-001
5.209880548938668e-006	7.226460e-001
5.222346555944871e-006	8.370575e-001
5.230378157991243e-006	9.150815e-001
5.234985723365033e-006	9.607115e-001
5.237742390619681e-006	9.883051e-001
5.240208854215368e-006	1.013149e+000
5.244800607602686e-006	1.059742e+000
5.250524876521451e-006	1.118388e+000
5.256974819244410e-006	1.185106e+000
5.264082652424388e-006	1.259290e+000
5.268323889740355e-006	1.303805e+000
5.270934514375891e-006	1.331267e+000
5.274240936649245e-006	1.366103e+000
5.278940956764553e-006	1.415735e+000
5.286425707485612e-006	1.495064e+000
5.294239998168649e-006	1.578366e+000
5.303791672854817e-006	1.680925e+000
5.313245624816374e-006	1.783297e+000
5.329955853978526e-006	1.965975e+000
5.357934932835724e-006	2.274348e+000
5.388744745410691e-006	2.615489e+000
5.420634515583363e-006	2.968325e+000
5.456662097463107e-006	3.364600e+000
5.491465884065921e-006	3.743645e+000
5.532290119389289e-006	4.182462e+000
5.577956116917785e-006	4.664590e+000
5.640829307822479e-006	5.311480e+000
5.710820724045928e-006	6.005336e+000
5.780225251055727e-006	6.656942e+000
5.855309079019278e-006	7.311495e+000
5.931882055096728e-006	7.913114e+000
6.031524958403318e-006	8.601008e+000
6.108614223583140e-006	9.056632e+000
6.185161991944060e-006	9.427691e+000
6.285533920273123e-006	9.804599e+000
6.409101701834512e-006	1.011254e+001
6.588424025515184e-006	1.033142e+001
6.733868971334467e-006	1.035003e+001
6.859114737592113e-006	1.026141e+001
6.978902029023722e-006	1.011759e+001
7.085234882137604e-006	9.960918e+000
7.189300331824616e-006	9.794819e+000
7.294011918336462e-006	9.627770e+000
7.431530952963062e-006	9.421784e+000
7.556753500617487e-006	9.258162e+000
7.702997779117657e-006	9.106580e+000
7.862523974668116e-006	8.998135e+000
8.114695761856324e-006	8.928390e+000
8.379864549341084e-006	8.952224e+000
8.620216761856457e-006	9.039388e+000
8.845853050299682e-006	9.150444e+000
9.094972287281905e-006	9.275813e+000
9.328774605993935e-006	9.377753e+000
9.591098102540521e-006	9.463419e+000
9.884066852540523e-006	9.525076e+000
1.017703560254052e-005	9.558345e+000
1.047000435254053e-005	9.573642e+000
1.075522190899322e-005	9.581607e+000
1.104819065899322e-005	9.590253e+000
1.134115940899322e-005	9.603065e+000
1.163412815899322e-005	9.620505e+000
1.192709690899322e-005	9.641062e+000
1.222006565899322e-005	9.662535e+000
1.251303440899323e-005	9.682978e+000
1.280600315899323e-005	9.701170e+000
1.309897190899323e-005	9.716682e+000
1.339194065899323e-005	9.729698e+000
1.368490940899323e-005	9.740728e+000
1.397787815899323e-005	9.750360e+000
1.427084690899323e-005	9.759080e+000
1.456381565899324e-005	9.767206e+000
1.485678440899324e-005	9.774886e+000
1.514975315899324e-005	9.782147e+000
1.544272190899324e-005	9.788954e+000
1.573569065899324e-005	9.795259e+000
1.602865940899325e-005	9.801034e+000
1.632162815899325e-005	9.806284e+000
1.661459690899325e-005	9.811040e+000
1.690756565899325e-005	9.815351e+000
1.720053440899325e-005	9.819271e+000
1.749350315899325e-005	9.822853e+000
1.807944065899326e-005	9.829159e+000
1.866537815899326e-005	9.834499e+000
1.895834690899326e-005	9.836851e+000
1.925131565899326e-005	9.839011e+000
1.954428440899327e-005	9.840992e+000
1.983725315899327e-005	9.842808e+000
2.013022190899327e-005	9.844473e+000
2.042319065899327e-005	9.846000e+000
2.071615940899327e-005	9.847402e+000
2.100912815899327e-005	9.848689e+000
2.130209690899328e-005	9.849873e+000
2.159506565899328e-005	9.850960e+000
2.188803440899328e-005	9.851960e+000
2.218100315899328e-005	9.852880e+000
2.247397190899328e-005	9.853726e+000
2.276694065899328e-005	9.854506e+000
2.305990940899329e-005	9.855221e+000
2.335287815899329e-005	9.855880e+000
2.364584690899329e-005	9.856486e+000
2.393881565899329e-005	9.857044e+000
2.423178440899329e-005	9.857558e+000
2.452475315899329e-005	9.858032e+000
2.481772190899329e-005	9.858468e+000
2.511069065899330e-005	9.858870e+000
2.540365940899330e-005	9.859240e+000
2.598959690899330e-005	9.859897e+000
2.657553440899330e-005	9.860456e+000
2.716147190899331e-005	9.860931e+000
2.774740940899331e-005	9.861336e+000
2.833334690899331e-005	9.861682e+000
2.891928440899332e-005	9.861977e+000
2.950522190899332e-005	9.862230e+000
3.009115940899332e-005	9.862446e+000
3.067709690899333e-005	9.862630e+000
3.126303440899333e-005	9.862789e+000
3.184897190899333e-005	9.862925e+000
3.243490940899334e-005	9.863041e+000
3.302084690899334e-005	9.863141e+000
3.360678440899334e-005	9.863228e+000
3.419272190899335e-005	9.863302e+000
3.477865940899335e-005	9.863365e+000
3.536459690899335e-005	9.863420e+000
3.595053440899336e-005	9.863468e+000
3.653647190899336e-005	9.863509e+000
3.712240940899336e-005	9.863544e+000
3.770834690899337e-005	9.863575e+000
3.829428440899337e-005	9.863602e+000
3.888022190899337e-005	9.863625e+000
3.946615940899338e-005	9.863645e+000
4.005209690899338e-005	9.863662e+000
4.063803440899338e-005	9.863677e+000
4.122397190899339e-005	9.863689e+000
4.180990940899339e-005	9.863701e+000
4.239584690899339e-005	9.863710e+000
4.298178440899339e-005	9.863719e+000
4.356772190899340e-005	9.863727e+000
4.415365940899340e-005	9.863733e+000
4.473959690899340e-005	9.863739e+000
4.532553440899341e-005	9.863744e+000
4.591147190899341e-005	9.863748e+000
4.649740940899340e-005	9.863751e+000
4.708334690899339e-005	9.863754e+000
4.766928440899338e-005	9.863757e+000
4.825522190899337e-005	9.863760e+000
4.884115940899336e-005	9.863762e+000
4.942709690899335e-005	9.863764e+000
5.001303440899334e-005	9.863766e+000
5.059897190899333e-005	9.863767e+000
5.118490940899332e-005	9.863769e+000
5.177084690899331e-005	9.863770e+000
5.235678440899330e-005	9.863770e+000
5.294272190899329e-005	9.863771e+000
5.352865940899328e-005	9.863771e+000
5.411459690899327e-005	9.863772e+000
5.470053440899326e-005	9.863773e+000
5.528647190899325e-005	9.863773e+000
5.587240940899324e-005	9.863773e+000
5.645834690899323e-005	9.863774e+000
5.704428440899321e-005	9.863774e+000
5.763022190899320e-005	9.863775e+000
5.821615940899319e-005	9.863775e+000
5.880209690899318e-005	9.863775e+000
5.938803440899317e-005	9.863775e+000
5.997397190899316e-005	9.863775e+000
6.055990940899315e-005	9.863776e+000
6.114584690899314e-005	9.863776e+000
6.173178440899313e-005	9.863776e+000
6.231772190899312e-005	9.863776e+000
6.290365940899311e-005	9.863776e+000
6.348959690899310e-005	9.863776e+000
6.436850315899309e-005	9.863776e+000
6.524740940899307e-005	9.863776e+000
6.612631565899305e-005	9.863776e+000
6.700522190899304e-005	9.863776e+000
6.788412815899302e-005	9.863776e+000
6.876303440899301e-005	9.863777e+000
6.993490940899299e-005	9.863777e+000
7.110678440899297e-005	9.863777e+000
7.257162815899294e-005	9.863777e+000
7.403647190899292e-005	9.863777e+000
7.608725315899288e-005	9.863777e+000
7.843100315899284e-005	9.863777e+000
8.194662815899278e-005	9.863777e+000
8.751303440899268e-005	9.863777e+000
1.042122531589924e-004	9.863777e+000
2.509895969089918e-004	9.863777e+000
2.846810031589943e-004	9.863778e+000
2.849739719089944e-004	9.863778e+000
2.850000000000000e-004	9.863778e+000
Step Information: Lin=316.228n  (Run: 4/7)
0.000000000000000e+000	-5.220587e-004
4.394531250000007e-007	-4.692027e-004
1.025390625000004e-006	-4.059965e-004
1.611328125000007e-006	-3.506265e-004
2.197265625000010e-006	-3.022114e-004
2.490234375000012e-006	-2.803350e-004
2.783203125000014e-006	-2.598789e-004
3.076171875000015e-006	-2.407512e-004
3.369140625000017e-006	-2.228658e-004
3.662109375000019e-006	-2.061421e-004
3.955078125000020e-006	-1.905047e-004
4.541015625000023e-006	-1.621178e-004
4.999999984527576e-006	-1.423645e-004
5.000000000000001e-006	-1.423645e-004
5.000000012377941e-006	-1.423645e-004
5.000000037133821e-006	-1.423645e-004
5.000000086645576e-006	-1.423645e-004
5.000000185669088e-006	-1.423645e-004
5.000000284364246e-006	-1.423645e-004
5.000000450995738e-006	-1.423645e-004
5.000002149692565e-006	-1.423650e-004
5.000004091060367e-006	-1.423661e-004
5.000007973795975e-006	-1.423702e-004
5.000015739267187e-006	-1.423853e-004
5.000031270209612e-006	-1.424428e-004
5.000062332094460e-006	-1.426392e-004
5.000100000000002e-006	-1.429648e-004
5.000103766790555e-006	-1.430068e-004
5.000111300371664e-006	-1.430896e-004
5.000126367533880e-006	-1.432489e-004
5.000156501858312e-006	-1.435437e-004
5.000216770507178e-006	-1.440499e-004
5.000337307804908e-006	-1.448336e-004
5.000500025717474e-006	-1.455597e-004
5.000674608334087e-006	-1.460211e-004
5.000869462698651e-006	-1.462811e-004
5.001083832764756e-006	-1.463980e-004
5.001334183683266e-006	-1.464340e-004
5.001617473917453e-006	-1.464398e-004
5.001956365940963e-006	-1.464637e-004
5.002374420684353e-006	-1.465535e-004
5.003040908070586e-006	-1.467907e-004
5.003426035806451e-006	-1.469651e-004
5.003741898469766e-006	-1.471264e-004
5.004086545299800e-006	-1.473107e-004
5.004407936171882e-006	-1.474883e-004
5.004739264037501e-006	-1.476777e-004
5.005103743204513e-006	-1.478967e-004
